geneID,num_ERP,num_ERP_flag_analyzable,num_ERP_unbiased,num_ERP_F_limited,num_ERP_M_limited,num_ERP_F_bias,num_ERP_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
GFF5_004016,2,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_004038,5,1.0,0,0,0,0,0,1,1,41.0,72.0,1
GFF5_004068,6,1.0,0,0,0,0,0,1,1,31.0,57.0,1
GFF5_004073,2,1.0,0,0,0,0,0,1,1,45.0,24.0,1
GFF5_004088,2,1.0,0,0,0,0,0,1,1,15.0,24.0,1
GFF5_004095,3,2.0,2,0,0,0,0,1,1,173.0,177.0,1
GFF5_004134,2,1.0,0,0,0,0,0,1,1,18.0,31.0,1
GFF5_004180,2,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_004181,2,0.0,0,0,0,0,0,1,1,5.0,3.0,0
GFF5_004191,2,1.0,0,0,0,0,0,1,1,27.0,37.0,1
GFF5_004205,2,1.0,0,0,0,0,0,1,1,28.0,15.0,1
GFF5_004213,4,0.0,0,0,0,0,0,1,1,9.0,10.0,1
GFF5_004215,3,0.0,0,0,0,0,0,1,0,5.0,0.0,0
GFF5_004245,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_004267,1,0.0,0,0,0,0,0,1,1,6.0,4.0,1
GFF5_004285,5,3.0,3,0,0,0,0,1,1,182.0,284.0,1
GFF5_004286,1,0.0,0,0,0,0,0,1,1,3.0,6.0,0
GFF5_004291,1,0.0,0,0,0,0,0,1,1,4.0,4.0,0
GFF5_004331,2,0.0,0,0,0,0,0,1,1,21.0,21.0,1
GFF5_004342,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_004377,4,0.0,0,0,0,0,0,1,1,1.0,8.0,0
GFF5_004400,5,0.0,0,0,0,0,0,1,1,19.0,7.0,1
GFF5_004405,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_004413,2,1.0,0,0,0,0,0,1,1,20.0,35.0,1
GFF5_004417,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_004430,6,2.0,2,0,0,0,0,1,1,101.0,107.0,1
GFF5_004473,4,1.0,0,0,0,0,0,1,1,28.0,40.0,1
GFF5_004550,3,1.0,0,0,0,0,0,1,1,12.0,42.0,1
GFF5_004564,2,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_004589,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
GFF5_004590,3,0.0,0,0,0,0,0,1,1,6.0,10.0,1
GFF5_004604,2,0.0,0,0,0,0,0,1,1,7.0,11.0,1
GFF5_004635,2,1.0,1,0,0,0,0,1,1,790.0,1128.0,1
GFF5_004643,2,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_004654,2,0.0,0,0,0,0,0,1,1,9.0,9.0,1
GFF5_004671,1,0.0,0,0,0,0,0,1,0,6.0,0.0,0
GFF5_004691,3,0.0,0,0,0,0,0,1,1,30.0,19.0,1
GFF5_004692,2,0.0,0,0,0,0,0,1,1,1.0,4.0,0
GFF5_004714,2,0.0,0,0,0,0,0,1,1,3.0,8.0,1
GFF5_004717,5,1.0,0,0,0,0,0,1,1,47.0,51.0,1
GFF5_004722,4,1.0,1,0,0,0,0,1,1,143.0,95.0,1
GFF5_004725,1,0.0,0,0,0,0,0,1,1,8.0,1.0,0
GFF5_004726,4,1.0,0,0,0,0,0,1,1,22.0,24.0,1
GFF5_004739,4,0.0,0,0,0,0,0,1,1,16.0,26.0,1
GFF5_004771,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_004783,1,0.0,0,0,0,0,0,1,1,2.0,4.0,0
GFF5_004800,3,0.0,0,0,0,0,0,1,1,3.0,14.0,1
GFF5_004827,2,0.0,0,0,0,0,0,1,1,1.0,3.0,0
GFF5_004852,3,0.0,0,0,0,0,0,1,1,4.0,5.0,0
GFF5_004877,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_004882,2,0.0,0,0,0,0,0,1,1,6.0,2.0,0
GFF5_004884,2,1.0,1,0,0,0,0,1,1,138.0,152.0,1
GFF5_004889,4,1.0,0,0,0,0,0,1,1,32.0,34.0,1
GFF5_004892,2,0.0,0,0,0,0,0,1,1,6.0,4.0,1
GFF5_004905,3,0.0,0,0,0,0,0,1,1,25.0,5.0,1
GFF5_004909,2,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_004917,2,0.0,0,0,0,0,0,1,1,3.0,1.0,0
GFF5_004965,2,1.0,0,0,0,0,0,1,1,10.0,15.0,1
GFF5_005023,3,0.0,0,0,0,0,0,1,1,8.0,17.0,1
GFF5_005040,2,0.0,0,0,0,0,0,1,1,19.0,21.0,1
GFF5_005043,13,0.0,0,0,0,0,0,1,1,18.0,12.0,1
GFF5_005046,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_005049,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
GFF5_005052,2,0.0,0,0,0,0,0,1,1,6.0,3.0,0
GFF5_005058,1,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_005059,3,0.0,0,0,0,0,0,1,1,7.0,11.0,1
GFF5_005060,3,0.0,0,0,0,0,0,1,1,3.0,5.0,0
GFF5_005061,3,1.0,0,0,0,0,0,1,1,19.0,30.0,1
GFF5_005066,2,1.0,1,0,0,0,0,1,1,102.0,139.0,1
GFF5_005070,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_005074,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_005075,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_005077,1,0.0,0,0,0,0,0,1,1,6.0,9.0,1
GFF5_005078,2,0.0,0,0,0,0,0,1,1,6.0,13.0,1
GFF5_005082,5,1.0,1,0,0,0,0,1,1,114.0,104.0,1
GFF5_005083,2,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_005085,2,2.0,2,0,0,0,0,1,1,138.0,205.0,1
GFF5_005086,2,0.0,0,0,0,0,0,1,1,18.0,18.0,1
GFF5_005093,2,0.0,0,0,0,0,0,1,1,6.0,14.0,1
GFF5_005095,6,0.0,0,0,0,0,0,1,1,13.0,20.0,1
GFF5_005097,8,1.0,1,0,0,0,0,1,1,1129.0,27.0,1
GFF5_005101,4,0.0,0,0,0,0,0,1,1,1.0,13.0,1
GFF5_005102,3,1.0,0,0,0,0,0,1,1,21.0,30.0,1
GFF5_005106,6,0.0,0,0,0,0,0,1,1,46.0,56.0,1
GFF5_005108,2,1.0,0,0,0,0,0,1,1,13.0,37.0,1
GFF5_005111,2,1.0,0,0,0,0,0,1,1,9.0,22.0,1
GFF5_005116,2,0.0,0,0,0,0,0,1,1,4.0,2.0,0
GFF5_005122,5,2.0,2,0,0,0,0,1,1,97.0,91.0,1
GFF5_005136,1,0.0,0,0,0,0,0,1,1,5.0,2.0,0
GFF5_005162,6,1.0,0,0,0,0,1,1,1,64.0,141.0,1
GFF5_005181,1,0.0,0,0,0,0,0,1,1,3.0,4.0,0
GFF5_005198,2,0.0,0,0,0,0,0,1,1,7.0,29.0,1
GFF5_005202,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_005233,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_005238,5,2.0,0,0,0,0,0,1,1,47.0,85.0,1
GFF5_005290,2,0.0,0,0,0,0,0,1,1,3.0,9.0,1
GFF5_005304,2,0.0,0,0,0,0,0,1,1,9.0,16.0,1
GFF5_005317,5,1.0,0,0,0,0,0,1,1,27.0,44.0,1
GFF5_005328,7,1.0,1,0,0,0,0,1,1,147.0,132.0,1
GFF5_005330,2,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_005393,1,0.0,0,0,0,0,0,1,1,3.0,1.0,0
GFF5_005437,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_005450,6,1.0,1,0,0,0,0,1,1,1987.0,2158.0,1
GFF5_005488,2,0.0,0,0,0,0,0,1,1,1.0,1.0,0
GFF5_005489,2,0.0,0,0,0,0,0,0,1,0.0,4.0,0
GFF5_005491,1,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_005513,4,0.0,0,0,0,0,0,1,1,3.0,9.0,1
GFF5_005514,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_005518,6,1.0,0,0,0,0,0,1,1,50.0,60.0,1
GFF5_005545,3,0.0,0,0,0,0,0,1,1,12.0,19.0,1
GFF5_005567,4,2.0,2,0,0,0,0,1,1,102.0,135.0,1
GFF5_005568,1,0.0,0,0,0,0,0,1,1,19.0,7.0,1
GFF5_005570,1,1.0,0,0,0,0,0,1,1,9.0,23.0,1
GFF5_005591,3,1.0,0,0,0,0,0,1,1,38.0,19.0,1
GFF5_005592,2,1.0,0,0,0,1,0,1,1,191.0,156.0,1
GFF5_005601,4,1.0,1,0,0,0,0,1,1,91.0,95.0,1
GFF5_005636,5,1.0,1,0,0,0,0,1,1,150.0,175.0,1
GFF5_005704,2,0.0,0,0,0,0,0,1,1,3.0,14.0,1
GFF5_005721,2,0.0,0,0,0,0,0,1,1,12.0,4.0,1
GFF5_005722,1,0.0,0,0,0,0,0,1,1,1.0,4.0,0
GFF5_005738,2,0.0,0,0,0,0,0,1,1,4.0,19.0,1
GFF5_005745,3,1.0,0,0,0,0,0,1,1,27.0,34.0,1
GFF5_005755,6,1.0,0,0,0,0,0,1,1,25.0,44.0,1
GFF5_005757,1,0.0,0,0,0,0,0,1,1,8.0,4.0,1
GFF5_005771,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_005813,2,1.0,0,0,0,0,0,1,1,8.0,21.0,1
GFF5_005818,1,0.0,0,0,0,0,0,1,1,3.0,7.0,1
GFF5_005849,2,0.0,0,0,0,0,0,1,1,4.0,1.0,0
GFF5_005863,3,1.0,0,0,0,0,0,1,1,23.0,32.0,1
GFF5_005889,6,2.0,2,0,0,0,0,1,1,286.0,308.0,1
GFF5_005912,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_005920,2,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_005925,8,1.0,0,0,0,0,0,1,1,28.0,36.0,1
GFF5_005930,2,0.0,0,0,0,0,0,1,1,9.0,18.0,1
GFF5_005931,1,0.0,0,0,0,0,0,1,0,4.0,0.0,0
GFF5_005936,2,2.0,2,0,0,0,0,1,1,2661.0,1657.0,1
GFF5_005944,2,0.0,0,0,0,0,0,1,0,5.0,0.0,0
GFF5_005953,3,0.0,0,0,0,0,0,1,1,10.0,11.0,1
GFF5_005954,1,0.0,0,0,0,0,0,1,1,4.0,6.0,1
GFF5_005957,6,2.0,1,0,0,1,0,1,1,541.0,449.0,1
GFF5_005989,2,0.0,0,0,0,0,0,1,1,1.0,1.0,0
GFF5_005990,4,0.0,0,0,0,0,0,1,1,2.0,4.0,0
GFF5_005995,1,0.0,0,0,0,0,0,1,1,1.0,5.0,0
GFF5_006013,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_006028,2,0.0,0,0,0,0,0,1,1,9.0,5.0,1
GFF5_006043,7,0.0,0,0,0,0,0,1,1,29.0,25.0,1
GFF5_006050,2,0.0,0,0,0,0,0,0,1,0.0,12.0,1
GFF5_006051,3,1.0,0,0,0,0,0,1,1,25.0,21.0,1
GFF5_006064,4,0.0,0,0,0,0,0,1,1,37.0,32.0,1
GFF5_006087,3,1.0,0,0,0,0,0,1,1,36.0,48.0,1
GFF5_006104,5,0.0,0,0,0,0,0,1,1,10.0,14.0,1
GFF5_006125,3,1.0,0,0,0,1,0,1,1,710.0,508.0,1
GFF5_006129,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
GFF5_006132,1,1.0,0,0,0,0,0,1,1,22.0,14.0,1
GFF5_006133,7,3.0,3,0,0,0,0,1,1,129.0,233.0,1
GFF5_006134,5,1.0,1,0,0,0,0,1,1,72.0,75.0,1
GFF5_006137,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_006152,6,2.0,2,0,0,0,0,1,1,97.0,114.0,1
GFF5_006159,2,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_006161,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_006182,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_006184,2,0.0,0,0,0,0,0,1,1,2.0,4.0,0
GFF5_006188,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_006194,2,1.0,1,0,0,0,0,1,1,97.0,77.0,1
GFF5_006197,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_006202,2,0.0,0,0,0,0,0,1,1,3.0,2.0,0
GFF5_006204,2,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_006229,3,0.0,0,0,0,0,0,1,1,8.0,8.0,1
GFF5_006245,3,0.0,0,0,0,0,0,1,1,34.0,40.0,1
GFF5_006246,6,1.0,1,0,0,0,0,1,1,441.0,713.0,1
GFF5_006257,1,1.0,1,0,0,0,0,1,1,47.0,68.0,1
GFF5_006271,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_006272,1,0.0,0,0,0,0,0,1,1,1.0,5.0,0
GFF5_006295,3,0.0,0,0,0,0,0,1,1,16.0,17.0,1
GFF5_006315,5,2.0,1,0,0,0,1,1,1,224.0,363.0,1
GFF5_006316,4,1.0,0,0,0,0,0,1,1,5.0,22.0,1
GFF5_006331,13,5.0,2,0,0,3,0,1,1,401.0,313.0,1
GFF5_006365,3,0.0,0,0,0,0,0,1,1,34.0,24.0,1
GFF5_006384,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_006413,3,0.0,0,0,0,0,0,1,1,24.0,24.0,1
GFF5_006506,3,0.0,0,0,0,0,0,1,1,8.0,1.0,0
GFF5_006509,3,0.0,0,0,0,0,0,1,1,5.0,7.0,1
GFF5_006544,2,0.0,0,0,0,0,0,1,1,7.0,5.0,1
GFF5_006568,3,0.0,0,0,0,0,0,1,1,8.0,1.0,0
GFF5_006574,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_006596,2,0.0,0,0,0,0,0,1,1,1.0,3.0,0
GFF5_006627,3,2.0,2,0,0,0,0,1,1,121.0,80.0,1
GFF5_006641,6,0.0,0,0,0,0,0,1,1,5.0,21.0,1
GFF5_006644,2,0.0,0,0,0,0,0,1,1,4.0,2.0,0
GFF5_006652,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_006657,2,0.0,0,0,0,0,0,1,1,1.0,5.0,0
GFF5_006658,3,0.0,0,0,0,0,0,1,1,7.0,21.0,1
GFF5_006684,1,0.0,0,0,0,0,0,1,1,2.0,6.0,0
GFF5_006685,4,2.0,2,0,0,0,0,1,1,113.0,138.0,1
GFF5_006688,1,1.0,1,0,0,0,0,1,1,49.0,79.0,1
GFF5_006698,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_006703,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
GFF5_006704,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_006747,3,0.0,0,0,0,0,0,1,1,9.0,25.0,1
GFF5_006751,1,0.0,0,0,0,0,0,1,1,1.0,19.0,1
GFF5_006755,5,2.0,2,0,0,0,0,1,1,80.0,117.0,1
GFF5_006769,6,0.0,0,0,0,0,0,1,1,13.0,12.0,1
GFF5_006794,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_006795,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_006797,2,2.0,0,0,0,0,0,1,1,43.0,85.0,1
GFF5_006798,3,0.0,0,0,0,0,0,1,1,11.0,10.0,1
GFF5_006820,2,0.0,0,0,0,0,0,1,1,4.0,8.0,1
GFF5_006833,4,0.0,0,0,0,0,0,1,1,8.0,11.0,1
GFF5_006852,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_006854,3,0.0,0,0,0,0,0,1,1,6.0,11.0,1
GFF5_006879,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_006892,2,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_006895,5,1.0,0,0,0,0,0,1,1,15.0,32.0,1
GFF5_006896,3,1.0,0,0,0,0,0,1,1,9.0,15.0,1
GFF5_006935,2,0.0,0,0,0,0,0,1,1,3.0,9.0,1
GFF5_006977,2,0.0,0,0,0,0,0,1,1,10.0,6.0,1
GFF5_006994,5,0.0,0,0,0,0,0,1,1,11.0,7.0,1
GFF5_007001,2,0.0,0,0,0,0,0,0,1,0.0,7.0,0
GFF5_007010,3,1.0,1,0,0,0,0,1,1,87.0,113.0,1
GFF5_007011,2,1.0,0,0,0,0,0,1,1,16.0,26.0,1
GFF5_007021,2,0.0,0,0,0,0,0,1,1,2.0,2.0,0
GFF5_007036,6,0.0,0,0,0,0,0,1,1,27.0,24.0,1
GFF5_007074,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007081,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
GFF5_007082,1,0.0,0,0,0,0,0,1,1,8.0,10.0,1
GFF5_007092,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007094,5,2.0,1,0,0,0,1,1,1,48.0,126.0,1
GFF5_007097,2,0.0,0,0,0,0,0,1,1,3.0,1.0,0
GFF5_007106,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_007118,2,0.0,0,0,0,0,0,1,1,11.0,9.0,1
GFF5_007121,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007135,2,0.0,0,0,0,0,0,1,1,3.0,1.0,0
GFF5_007161,5,1.0,0,0,0,0,0,1,1,30.0,65.0,1
GFF5_007162,14,3.0,3,0,0,0,0,1,1,420.0,443.0,1
GFF5_007163,1,0.0,0,0,0,0,0,1,1,7.0,5.0,1
GFF5_007209,6,3.0,3,0,0,0,0,1,1,501.0,677.0,1
GFF5_007226,3,0.0,0,0,0,0,0,1,1,5.0,8.0,1
GFF5_007230,2,0.0,0,0,0,0,0,1,1,1.0,2.0,0
GFF5_007240,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007251,3,1.0,0,0,0,0,0,1,1,14.0,26.0,1
GFF5_007255,6,3.0,2,0,0,0,1,1,1,89.0,106.0,1
GFF5_007275,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_007287,10,2.0,2,0,0,0,0,1,1,93.0,122.0,1
GFF5_007329,2,0.0,0,0,0,0,0,1,1,3.0,3.0,0
GFF5_007330,3,0.0,0,0,0,0,0,1,1,46.0,36.0,1
GFF5_007336,3,1.0,0,0,0,0,0,1,1,5.0,22.0,1
GFF5_007345,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007347,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007356,2,0.0,0,0,0,0,0,1,1,1.0,13.0,1
GFF5_007373,2,0.0,0,0,0,0,0,1,0,6.0,0.0,0
GFF5_007375,1,0.0,0,0,0,0,0,1,1,8.0,9.0,1
GFF5_007384,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007425,2,0.0,0,0,0,0,0,1,1,9.0,7.0,1
GFF5_007436,1,0.0,0,0,0,0,0,0,1,0.0,7.0,0
GFF5_007442,10,2.0,2,0,0,0,0,1,1,633.0,751.0,1
GFF5_007443,2,0.0,0,0,0,0,0,1,1,8.0,12.0,1
GFF5_007447,3,1.0,1,0,0,0,0,1,1,76.0,99.0,1
GFF5_007451,7,0.0,0,0,0,0,0,1,1,9.0,9.0,1
GFF5_007460,1,0.0,0,0,0,0,0,1,1,1.0,2.0,0
GFF5_007464,3,0.0,0,0,0,0,0,1,1,8.0,11.0,1
GFF5_007471,2,0.0,0,0,0,0,0,1,1,5.0,9.0,1
GFF5_007472,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007473,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_007489,4,1.0,0,0,0,0,0,1,1,29.0,25.0,1
GFF5_007493,2,1.0,0,0,0,0,0,1,1,5.0,18.0,1
GFF5_007495,4,0.0,0,0,0,0,0,1,1,12.0,1.0,1
GFF5_007496,1,0.0,0,0,0,0,0,0,1,0.0,10.0,1
GFF5_007518,5,0.0,0,0,0,0,0,1,1,8.0,15.0,1
GFF5_007548,5,1.0,0,0,0,0,0,1,1,29.0,64.0,1
GFF5_007549,2,2.0,0,0,0,0,0,1,1,60.0,70.0,1
GFF5_007552,4,1.0,1,0,0,0,0,1,1,29.0,73.0,1
GFF5_007574,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_007583,1,0.0,0,0,0,0,0,1,1,5.0,7.0,1
GFF5_007587,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007608,9,3.0,2,0,0,0,1,1,1,186.0,332.0,1
GFF5_007610,3,1.0,1,0,0,0,0,1,1,52.0,76.0,1
GFF5_007633,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
GFF5_007634,2,0.0,0,0,0,0,0,1,1,3.0,2.0,0
GFF5_007645,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007649,5,0.0,0,0,0,0,0,1,1,5.0,7.0,1
GFF5_007652,1,0.0,0,0,0,0,0,1,1,5.0,4.0,0
GFF5_007660,4,1.0,1,0,0,0,0,1,1,70.0,27.0,1
GFF5_007662,2,0.0,0,0,0,0,0,1,1,1.0,2.0,0
GFF5_007677,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007679,1,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_007680,3,0.0,0,0,0,0,0,1,1,13.0,13.0,1
GFF5_007715,3,1.0,0,0,0,0,0,1,1,73.0,31.0,1
GFF5_007743,4,0.0,0,0,0,0,0,1,1,15.0,26.0,1
GFF5_007762,2,1.0,0,0,0,0,0,1,1,21.0,37.0,1
GFF5_007790,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007829,2,0.0,0,0,0,0,0,1,1,8.0,15.0,1
GFF5_007854,4,1.0,1,0,0,0,0,1,1,152.0,165.0,1
GFF5_007862,2,0.0,0,0,0,0,0,1,1,1.0,2.0,0
GFF5_007864,1,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_007868,9,3.0,2,0,0,0,1,1,1,217.0,495.0,1
GFF5_007875,5,1.0,0,0,0,0,0,1,1,46.0,54.0,1
GFF5_007897,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_007899,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_007901,3,0.0,0,0,0,0,0,1,1,7.0,1.0,0
GFF5_007909,4,0.0,0,0,0,0,0,1,1,10.0,22.0,1
GFF5_007912,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
GFF5_007963,5,2.0,0,0,0,0,0,1,1,60.0,66.0,1
GFF5_007973,4,1.0,0,0,0,0,0,1,1,16.0,22.0,1
GFF5_007980,3,0.0,0,0,0,0,0,0,1,0.0,8.0,0
GFF5_007981,1,0.0,0,0,0,0,0,1,1,1.0,3.0,0
GFF5_007982,1,0.0,0,0,0,0,0,1,1,3.0,6.0,0
GFF5_007983,3,0.0,0,0,0,0,0,1,1,6.0,3.0,0
GFF5_007994,2,0.0,0,0,0,0,0,1,1,7.0,16.0,1
GFF5_007997,1,0.0,0,0,0,0,0,1,1,4.0,4.0,0
GFF5_008019,8,0.0,0,0,0,0,0,1,1,33.0,39.0,1
GFF5_008030,2,2.0,2,0,0,0,0,1,1,148.0,133.0,1
GFF5_008032,5,1.0,0,0,0,0,0,1,1,53.0,52.0,1
GFF5_008033,4,3.0,3,0,0,0,0,1,1,300.0,275.0,1
GFF5_008048,3,0.0,0,0,0,0,0,1,1,10.0,22.0,1
GFF5_008053,7,3.0,3,0,0,0,0,1,1,123.0,188.0,1
GFF5_008063,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
GFF5_008064,2,2.0,0,0,0,0,0,1,1,51.0,61.0,1
GFF5_008095,2,2.0,1,0,0,1,0,1,1,264.0,180.0,1
GFF5_008117,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_008124,3,1.0,0,0,0,0,0,1,1,3.0,21.0,1
GFF5_008127,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
GFF5_008137,4,1.0,1,0,0,0,0,1,1,53.0,66.0,1
GFF5_008144,2,1.0,0,0,0,0,1,1,1,28.0,116.0,1
GFF5_008147,6,0.0,0,0,0,0,0,1,1,12.0,26.0,1
GFF5_008200,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
GFF5_008235,2,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_008239,2,0.0,0,0,0,0,0,0,1,0.0,5.0,0
GFF5_008240,2,0.0,0,0,0,0,0,1,1,2.0,1.0,0
GFF5_008246,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_008265,2,0.0,0,0,0,0,0,1,1,1.0,6.0,0
GFF5_008267,2,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_008283,1,1.0,0,0,0,0,0,1,1,9.0,5.0,1
GFF5_008289,3,0.0,0,0,0,0,0,1,1,2.0,3.0,0
GFF5_008291,4,2.0,2,0,0,0,0,1,1,58.0,88.0,1
GFF5_008292,5,0.0,0,0,0,0,0,1,1,6.0,2.0,0
GFF5_008298,1,0.0,0,0,0,0,0,1,1,10.0,12.0,1
GFF5_008301,9,0.0,0,0,0,0,0,1,1,18.0,28.0,1
GFF5_008309,4,0.0,0,0,0,0,0,1,1,9.0,1.0,1
GFF5_008310,7,2.0,0,0,0,0,0,1,1,41.0,39.0,1
GFF5_008313,2,0.0,0,0,0,0,0,1,1,1.0,3.0,0
GFF5_008314,1,0.0,0,0,0,0,0,1,1,1.0,3.0,0
GFF5_008315,1,0.0,0,0,0,0,0,1,1,8.0,7.0,1
GFF5_008316,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_008323,2,0.0,0,0,0,0,0,1,1,13.0,17.0,1
GFF5_008326,2,0.0,0,0,0,0,0,1,1,10.0,32.0,1
GFF5_008328,3,0.0,0,0,0,0,0,1,1,1.0,5.0,0
GFF5_008329,6,0.0,0,0,0,0,0,1,1,8.0,8.0,1
GFF5_008333,3,0.0,0,0,0,0,0,1,1,3.0,3.0,0
GFF5_008334,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
GFF5_008335,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
GFF5_008337,1,0.0,0,0,0,0,0,1,1,3.0,16.0,1
GFF5_008339,2,0.0,0,0,0,0,0,1,1,1.0,9.0,1
GFF5_008342,2,1.0,0,0,0,0,0,1,1,15.0,27.0,1
GFF5_008345,3,0.0,0,0,0,0,0,1,1,1.0,4.0,0
GFF5_008347,6,1.0,1,0,0,0,0,1,1,218.0,259.0,1
GFF5_008349,2,0.0,0,0,0,0,0,1,1,5.0,19.0,1
GFF5_008360,1,0.0,0,0,0,0,0,1,0,13.0,0.0,1
GFF5_008366,5,1.0,0,0,0,0,0,1,1,51.0,64.0,1
GFF5_008391,3,1.0,0,0,0,0,0,1,1,44.0,34.0,1
GFF5_008400,3,2.0,2,0,0,0,0,1,1,63.0,99.0,1
GFF5_008422,1,0.0,0,0,0,0,0,1,1,1.0,7.0,0
GFF5_008440,2,0.0,0,0,0,0,0,1,1,3.0,1.0,0
GFF5_008445,5,0.0,0,0,0,0,0,1,1,15.0,27.0,1
GFF5_008451,3,0.0,0,0,0,0,0,1,1,7.0,11.0,1
